Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7e4zDInS6tA2jwzphvs2Ay,"Jamaican (Bam Bam)","Jamaican (Bam Bam)","HUGEL;SOLTO (FR)",2025-11-07,156393,94,false,,2026-08-13T16:41:06Z,"house latino,afro house,techengue,house","MoBlack Records",0.87,0.944,9,-4.525,1,0.0464,0.394,0.243,0.0398,0.635,121.979,4
spotify:track:7CQW2QMr6WGaksSqn5Y4Lf,"Sicario","Sicario","Timal",2026-06-26,149538,76,true,,2026-08-13T16:41:06Z,"rap francés,pop urbaine","Caliente Records",0.815,0.712,11,-6.108,0,0.0729,0.217,0,0.238,0.944,129.958,4
spotify:track:4Olg35ikUrPTvhqwFWveRL,"Mélo Décalé","Mélo Décalé","Tiakola",2026-06-12,156066,78,true,,2026-08-13T16:41:06Z,"rap francés,pop urbaine,r&b francés","M3lo World / Atlantic Records",0.613,0.835,2,-6.812,1,0.0948,0.114,0,0.275,0.593,139.962,4
spotify:track:1kEVqYA0JMm0qKQqykm7gE,"méli-mélo","HOPE. : Imani","kulturr",2025-12-12,153779,79,false,,2026-08-13T16:41:06Z,"r&b francés","Elektra France",0.746,0.568,1,-9.811,1,0.146,0.021,0.000151,0.13,0.674,128.148,4
spotify:track:0SYGJCm9PpTvO7g14EZQex,"LOVE YOU","The cat","Nono La Grinta",2026-05-22,147692,73,true,,2026-08-13T16:41:06Z,"rap francés","MPR Records",0.59,0.71,11,-6.387,0,0.162,0.0855,0,0.0963,0.539,129.929,4
spotify:track:5TFD2bmFKGhoCRbX61nXY5,"NUEVAYoL","DeBÍ TiRAR MáS FOToS","Bad Bunny",2025-01-05,183685,95,false,,2026-08-13T16:41:06Z,"reggaetón,trap latino,latina,urbano latino","Rimas Entertainment LLC.",0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4
spotify:track:3GDssdiukyRw4OQuH7m6MX,"Wagyu","Wagyu","Mauvais djo",2026-08-07,117691,68,false,,2026-08-13T16:41:06Z,"shatta","Nojoke record",0.713,0.681,7,-8.877,0,0.0933,0.0216,0.000116,0.331,0.719,128.026,4
spotify:track:3XzwTdwcIz67nPOE6sitEo,"À l'aise","404","TRIANGLE DES BERMUDES;L2B;MC YOSHI;Mauvais djo;Kokosvoice",2026-04-03,179640,78,false,,2026-08-13T16:41:06Z,"shatta,rap francés,r&b francés","YPDP",0.754,0.71,2,-7.327,1,0.147,0.0309,0.00000477,0.0784,0.665,127.074,4
spotify:track:1twXUY8kbuu6uUKIHeFuHM,"MON BÉBÉ","My Eyes Only - Flashback","RnBoi",2026-03-27,130500,76,false,,2026-08-13T16:41:06Z,"r&b francés,rap francés","DOUBLE JEU RECORDS",0.607,0.611,6,-7.287,0,0.177,0.388,0,0.0923,0.367,113.789,4
spotify:track:1fMOAIge1jLxq4ONi9bIFL,"Parfum quartier","Parfum quartier","Jul",2017-09-24,226210,78,true,,2026-08-13T16:41:06Z,"rap francés,pop urbaine","D'Or et de Platine",0.923,0.701,3,-6.706,0,0.194,0.34,0.0000112,0.0999,0.777,140.922,4
