Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4zUhfdQFzd4Id4Ty2XDNiz,"Send It Up","Yeezus","Kanye West",2013-01-01,178040,0,true,111573307,2016-11-21T11:54:45Z,"rap","Universal Music Group",0.633,0.552,1,-5.206,0,0.354,0.281,0.000038,0.329,0.406,93.537,4
spotify:track:2LTsKcSWoIowOXbi4AcXzf,"Freestyle Idf (Bounus Track)","The New School Cool","Young Vaughn",2015-02-17,284395,0,true,111573307,2017-02-02T23:03:55Z,"","Young Vaughn Music",0.804,0.576,1,-10.761,1,0.17,0.0391,0,0.324,0.302,97.997,4
spotify:track:5pcpC9BMeyLqk2jgINthkW,"""The Night""","""The Night""","Rome Fortune",2014-07-09,190615,0,true,111573307,2017-02-02T23:08:07Z,"","N/A",0.87,0.555,0,-8.431,0,0.105,0.0324,0.000307,0.379,0.678,121.975,4
spotify:track:6emD2idr7uJw5m9QLWJmr4,"My Name","Take 5","Kenny B & Benaissa",2011-05-20,221357,16,false,111573307,2017-02-02T23:20:04Z,"zouk,kizomba","33 Creations",0.568,0.827,6,-5.443,0,0.117,0.245,0,0.275,0.828,176.029,4
spotify:track:5VxfnN7oYmSB1NBduiSlfn,"Erima (feat. Dr Sid & Wizkid)","Erima (feat. Dr Sid & Wizkid)","DJ Big N;Dr SID;Wizkid",2016-03-24,226285,29,false,111573307,2017-02-02T23:23:32Z,"afrobeats,afrobeat,afropop,azonto,hiplife,afroswing,r&b afro,afropiano","Mavin Records",0.568,0.769,1,-6.6,1,0.181,0.676,0,0.225,0.927,101.062,4
spotify:track:0EM0yABJzbFOvZQkfvuvCy,"TOGETHER","99.9%","KAYTRANADA;AlunaGeorge;GoldLink",2016-05-06,197240,0,true,111573307,2017-02-05T10:05:09Z,"","XL Recordings",0.825,0.694,1,-7.604,1,0.177,0.0247,0.0124,0.356,0.809,112.017,4
spotify:track:3my5W7QLojCSj3E33eehcP,"DRIVE ME CRAZY","99.9%","KAYTRANADA;VIC MENSA",2016-05-06,277786,0,true,111573307,2017-02-05T10:07:13Z,"","XL Recordings",0.479,0.667,1,-7.653,1,0.379,0.00676,0.000118,0.157,0.274,147.486,4
spotify:track:2FqLRlpt5zxl8kNIqDSOYe,"Cryin Wolf (feat. Kendrick Lamar)","Til the Casket Drops","ZZ Ward;Kendrick Lamar",2012-01-01,241213,0,false,111573307,2017-02-05T11:29:37Z,"hip hop,hip hop de la costa oeste","Universal Music",0.793,0.574,1,-6.852,1,0.095,0.129,0.000936,0.354,0.414,116.955,4
spotify:track:2NTzIibZNMSJcVFt9gIpVs,"Paiso","Paiso","Hans Grants;Keizer",2014-12-12,216831,0,true,111573307,2017-02-14T16:10:53Z,"moombahton","Van Klasse",0.595,0.551,10,-11.522,0,0.509,0.452,0.0000113,0.0883,0.597,170.111,4
spotify:track:0qIuovp55BJg9tSmS2ZtFK,"Rain (feat. Vince Staples)","Mac Miller","Mac Miller;Vince Staples",2014-08-19,153733,0,true,111573307,2017-02-14T16:11:24Z,"","Dundridge Entertainment / Unlimited Business",0.449,0.638,0,-8.484,1,0.334,0.597,0,0.287,0.655,176.673,4
