Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7GKogiySPMru5MYoOWM9KH,"Merry Christmas Mr. Lawrence","Playing The Piano","Ryuichi Sakamoto",2009-01-01,280800,0,false,111573307,2015-01-05T01:33:21Z,"música clásica japonesa,ambient","Decca",0.442,0.233,10,-20.208,0,0.0466,0.979,0.913,0.0895,0.12,98.621,4
spotify:track:5hF2LnbkpnXCkksMSeWcxZ,"Pullin' Me Back","Hoodstar (Deluxe Edition)","Chingy;Tyrese",2006-01-01,234133,69,true,111573307,2015-01-17T16:04:25Z,"crunk,r&b,quiet storm","Capitol Records",0.786,0.511,7,-6.66,1,0.286,0.0825,0,0.12,0.587,80,4
spotify:track:7zJtOL0OGipDIQ192IDnj9,"Pump It","Monkey Business/Elephunk","Black Eyed Peas",2009-06-09,213066,0,false,111573307,2015-01-17T16:04:26Z,"","Interscope Records",0.658,0.918,9,-3.104,1,0.287,0.0118,0,0.717,0.735,153.633,4
spotify:track:0tYPj0NYa7vjlJaqlRSnJb,"Chain Hang Low","Jibbs feat. Jibbs","Jibbs",2006-01-01,207586,61,true,111573307,2015-01-17T16:04:37Z,"crunk","Geffen",0.792,0.589,4,-6.869,0,0.262,0.0259,0.000128,0.114,0.778,157.147,4
spotify:track:4XJgkeu052kEf1AIfXDlHQ,"Star Girl","Motion In The Ocean","McFly",2006-01-01,207506,59,false,111573307,2015-01-17T16:05:00Z,"","Universal-Island Records Ltd.",0.481,0.662,3,-3.957,1,0.0311,0.00255,0,0.0622,0.764,156.2,4
spotify:track:3ItzRpwvKtkDSNdRSjXu7Z,"Chelsea Dagger","Costello Music","The Fratellis",2007-01-01,215173,67,false,111573307,2015-01-17T16:05:08Z,"","Interscope",0.512,0.817,7,-3.154,1,0.142,0.0505,0,0.0775,0.552,154.607,4
spotify:track:0YsNWdVVmu2fTq8iRNIePT,"Lean Wit It, Rock Wit It - feat. Peanut & Charlay","Lean Wit It, Rock Wit It","Dem Franchize Boyz;Peenut;Charlay",2005,230960,0,true,111573307,2015-01-17T16:05:12Z,"crunk,hip hop sureño americano","Virgin Records",0.886,0.618,0,-5.734,1,0.301,0.0847,0,0.101,0.643,76.019,4
spotify:track:3kZoay4ANo86ehb6s4RwS9,"Ridin'","The Sound of Revenge","Chamillionaire;Krayzie Bone",2005-01-01,303053,73,true,111573307,2015-01-17T16:05:23Z,"hip hop sureño americano","Universal/Chamillitary",0.788,0.799,8,-4.68,0,0.0993,0.189,0,0.3,0.835,143.051,4
spotify:track:0Ti2dlF2xLjXblvdU5fCxM,"Miss Murder","DECEMBERUNDERGROUND","AFI",2006-06-02,206586,73,false,111573307,2015-01-17T16:05:41Z,"punk,horror punk,emo,skate punk","Interscope",0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,4
spotify:track:1pHP4JeQV9wDx87D6qH9hD,"Here It Goes Again","Oh No","OK Go",2005-01-01,179813,66,false,111573307,2015-01-17T16:05:49Z,"","Capitol Records",0.537,0.882,0,-2.306,1,0.0403,0.00035,0.0000906,0.12,0.81,145.73,4
spotify:track:1EXAqr4fceDPYlL6XeMi2g,"Rehab","Back To Black","Amy Winehouse",2006-01-01,213760,0,false,111573307,2015-01-17T16:06:01Z,"","Universal-Island Records Ltd.",0.439,0.874,0,-3.052,1,0.0666,0.0489,0.00000191,0.426,0.739,71.881,4
spotify:track:0mUyMawtxj1CJ76kn9gIZK,"Bad Day","Daniel Powter","Daniel Powter",2005-02-22,233640,79,false,111573307,2015-01-17T16:06:09Z,"","Warner Records",0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,4
spotify:track:4UNhyW0R7qylxrF6Z0q2Tb,"Freek-A-Leek","Still Writing In My Diary: 2nd Entry","Petey Pablo",2003,235186,73,true,111573307,2022-12-17T23:26:11Z,"crunk,hip hop sureño americano","Jive",0.737,0.697,2,-3.716,1,0.254,0.0756,0,0.359,0.662,104.917,4
spotify:track:6n9yCXvLhnYMgJIiIcMu7D,"Rockstar","All the Right Reasons (Special Edition)","Nickelback",2005-09-26,252040,68,false,111573307,2015-01-17T16:06:29Z,"post-grunge,rock","Roadrunner Records",0.616,0.91,0,-3.004,1,0.0386,0.0459,0,0.343,0.693,144.072,4
