Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1QPreu0BNOrUfEb8HTd2qG,"Rich Spirit","Mr. Morale & The Big Steppers","Kendrick Lamar",2022-05-13,202285,71,true,111573307,2026-08-11T11:55:49Z,"hip hop,hip hop de la costa oeste","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",0.852,0.421,10,-9.153,0,0.208,0.428,0.00000228,0.106,0.457,95.977,4
spotify:track:33MHXe3XmCiqJRgXOOvua2,"EL ÚNICO - Live at NPR MUSIC's Tiny Desk","EL ÚNICO (Live at NPR MUSIC's Tiny Desk)","CA7RIEL & Paco Amoroso",2025-02-26,186837,49,true,111573307,2026-08-11T12:12:16Z,"","5020 Records",0.712,0.507,11,-10.785,0,0.213,0.259,0.000114,0.273,0.556,121.274,4
spotify:track:7Gif0HI4FMOOgovRHjEcGu,"Holding On","Holding On","Dugong Jr;Austen",2019-02-01,228989,17,false,111573307,2026-08-11T12:23:57Z,"","Mad Decent",0.643,0.416,10,-10.302,0,0.0798,0.521,0.0627,0.309,0.221,104.106,4
spotify:track:4emEXP671dnpn1thHrogSe,"Julieta","Julieta","LATIN MAFIA",2021-12-24,210413,76,false,111573307,2026-08-11T12:29:31Z,"r&b latino,indie latino","Rimas Entertainment México S.A. de C.V",0.672,0.273,5,-10.496,0,0.317,0.435,0.000426,0.113,0.373,89.415,4
spotify:track:73tnLQtl7FqD0MS7VEM0xi,"You","You","Elle Eliades;R.L. KING",2021-02-12,231504,49,false,111573307,2026-08-11T14:10:44Z,"","Elle Eliades",0.702,0.247,1,-8.769,0,0.0303,0.495,0.0000154,0.111,0.287,113.015,3
spotify:track:1aBettOr79Ze27sceoL6U9,"Feeling High","Jagged Tooth Crook","The Mouse Outfit;IAMDDB;KinKai",2018-05-04,224374,45,true,111573307,2026-08-11T14:58:30Z,"jazz rap,r&b alternativo,r&b británico","TMO Records",0.732,0.42,10,-3.505,0,0.0856,0.377,0.0493,0.313,0.49,83.021,4
spotify:track:26b3oVLrRUaaybJulow9kz,"People","People","Libianca",2022-12-06,184791,78,false,111573307,2026-08-11T14:58:53Z,"afrobeats,afrobeat","5K Records Limited",0.573,0.422,10,-7.621,0,0.0678,0.551,0.0000131,0.102,0.693,124.357,5
spotify:track:2UPi2wRqNuG6W00VwKLk6M,"Boomclap","Boomclap","Warma",2022-03-03,216000,0,false,111573307,2026-08-11T15:35:28Z,"reggae en español","KONEKTA Music ENT®",0.749,0.624,4,-9.362,0,0.339,0.503,0,0.0561,0.681,80.251,4
spotify:track:5E4mQ2mXblbeuI4tefnMZG,"Self Medication (feat. Seth MacFarlane, Redman, & Statik Selektah)","College Park","Logic;Seth MacFarlane;Redman;Statik Selektah",2023-02-24,315102,0,true,111573307,2026-08-11T21:25:16Z,"navidad,hip hop de la costa este,hip hop old school,hip hop,hardcore hip hop,boom bap","BMG Rights Management (US) LLC",0.655,0.881,5,-3.531,0,0.431,0.626,0,0.125,0.651,92.118,4
spotify:track:1urNcISPElPL9gIcYd1VNu,"Magic","Magic","WIM",2024-08-13,200865,18,false,111573307,2026-08-11T21:26:34Z,"","WIM",0.642,0.511,5,-7.452,0,0.0372,0.126,0.000291,0.0628,0.678,77.995,4
spotify:track:3ofAA4Af9EdvSLEtzFjvXt,"MIERDA","Tripi Hapa","BEJO;Cookin Soul",2021-06-18,230110,0,false,111573307,2026-08-11T21:30:00Z,"","8=D",0.626,0.936,0,-2.346,0,0.248,0.475,0,0.125,0.848,167.978,4
spotify:track:5WphWTUIfRe7x8NZss79cY,"Let Me Love You","Turning Point","Mario",2004-12-06,249093,75,false,111573307,2026-08-11T21:30:43Z,"r&b","J Records",0.622,0.593,7,-8.352,0,0.0916,0.163,0,0.0979,0.607,94.364,4
spotify:track:4XWIjzIDRAyVal6H7dWgL9,"Tut Mir Leid - A COLORS ENCORE","Tut Mir Leid - A COLORS ENCORE","Sumpa;COLORS",2022-05-26,145448,24,false,111573307,2026-08-11T21:34:36Z,"","COLORSxSTUDIOS",0.518,0.393,6,-11.14,1,0.528,0.592,0.000929,0.0988,0.622,80.986,5
spotify:track:6qqq5zPYV7U4UsKnGC82tw,"Daydreaming","Daydreaming","NxWorries;Anderson .Paak;Knxwledge",2023-05-18,186967,45,false,111573307,2026-08-11T21:35:50Z,"","Stones Throw Records",0.697,0.585,1,-9.597,1,0.0361,0.274,0.145,0.0779,0.504,74.014,4
spotify:track:1B0BQaSRHxhI0AUlItY3LK,"MALAMENTE - Cap.1: Augurio","El Mal Querer","ROSALÍA",2018-11-02,150027,68,false,111573307,2026-08-11T21:45:52Z,"latina","Columbia",0.893,0.482,0,-4.779,0,0.0873,0.549,0.0164,0.0752,0.53,97.975,4
spotify:track:2OiVXw1ieDk0vxMFzpPaic,"Tiempo y Silencio","São Vicente di Longe","Cesária Evora;Pedro Guerra",2001-03-29,198000,53,false,111573307,2026-08-11T21:46:55Z,"fado,trova,nueva trova,cantautores,folk latino,bolero","RCA Records Label",0.71,0.364,7,-9.01,0,0.0311,0.854,0.00000497,0.204,0.444,120.041,4
spotify:track:154TjwuLs3DNgrKfH1ecZ0,"She","The Greatest Hits (Deluxe)","Il Divo",2012-11-19,170333,32,false,111573307,2026-08-11T21:47:02Z,"clásica para todos los gustos,ópera","Syco Music UK",0.316,0.261,1,-8.72,1,0.0433,0.833,0,0.165,0.0619,58.794,4
spotify:track:0V4l4GQhgnWQGtCWpvA7va,"Crew Love","Take Care (Deluxe)","Drake;The Weeknd",2011-11-15,208813,74,true,111573307,2026-08-11T21:51:29Z,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.418,0.546,0,-9.057,0,0.238,0.227,0,0.229,0.294,160.152,4
spotify:track:0ieS2bue78yadTdPiyzsaO,"Love Of My Life (An Ode To Hip Hop) - Longer Album Version","Go! Common Classics","Erykah Badu;Common",2010-05-11,337573,52,false,111573307,2026-08-12T08:10:55Z,"neo soul,r&b,hip hop,jazz rap","Geffen",0.808,0.404,7,-9.27,1,0.348,0.118,0.000625,0.0913,0.487,87.461,4
spotify:track:0wXuerDYiBnERgIpbb3JBR,"Redbone","""Awaken, My Love!""","Childish Gambino",2016-12-02,326933,5,true,111573307,2026-08-12T10:25:49Z,"","Glassnote Entertainment Group LLC",0.743,0.344,1,-11.174,1,0.118,0.169,0.00879,0.103,0.577,160.15,4
spotify:track:5h5tBFnbcVioFXiOixTn6E,"Bitch, Don’t Kill My Vibe","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar",2012-10-22,310720,66,true,111573307,2026-08-12T10:45:50Z,"hip hop,hip hop de la costa oeste","Aftermath",0.586,0.698,1,-8.948,1,0.0943,0.0151,0,0.443,0.098,133.954,4
spotify:track:2c8cMVWio0ZLsYxooHN092,"Get Dis Money","Fantastic Vol. 2","Slum Village",2000-06-03,211120,0,true,111573307,2026-08-12T11:03:50Z,"jazz rap","Barak Entertainment",0.882,0.507,11,-4.926,0,0.343,0.133,0,0.0802,0.773,96.495,4
spotify:track:3QQl3tSiEooVLQvC8IT5EE,"Perfidia","A Mis Amigos","Nat King Cole",1959-09-13,140706,48,false,111573307,2026-08-12T15:40:12Z,"navidad,adult standards,vocal jazz","Capitol Records",0.504,0.286,5,-14.197,0,0.0466,0.707,0.00000255,0.112,0.593,97.916,4
