Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0LN0ASTtcGIbNTnjSHG6eO,"Pour Some Sugar On Me (2012)","Pour Some Sugar On Me (2012)","Def Leppard",1987,261532,0,false,111573307,2013-09-29T14:35:44Z,"glam metal,glam rock,rock clásico","Bludgeon Riffola/Mailboat Records",0.497,0.849,9,-5.352,1,0.0612,0.00985,0,0.106,0.72,169.937,4
spotify:track:5IIzC65kOxs7skR0V7dKsE,"Venus","The Heritage Colossus Story","Shocking Blue",2005-11-30,185173,0,false,111573307,2013-09-29T14:36:10Z,"nederpop","Heritage Records",0.698,0.719,11,-8.339,0,0.0362,0.552,0.0282,0.0946,0.958,128.037,4
spotify:track:6Q32Vkucx2qeuVyBd3NiFZ,"Battle Without Honor Or Humanity","Kill Bill Vol. 1 Original Soundtrack (PA Version)","HOTEI",2003-09-23,148840,3,false,111573307,2013-09-29T14:36:48Z,"rock japonés","Rhino/Warner Records",0.704,0.844,4,-5.088,1,0.0507,0.00173,0.905,0.0599,0.669,94.699,4
spotify:track:2LG0s0LxEoAvqXpDm9SDTx,"Rome Wasn't Built in a Day","Rome Wasn't Built in a Day","Morcheeba",2000,214719,34,false,111573307,2013-09-29T14:37:02Z,"trip hop,downtempo","Atlantic Records UK",0.61,0.807,5,-4.997,1,0.0305,0.0769,0.00000264,0.376,0.689,112.031,4
spotify:track:4HpaXUMqrz1cFaOeEizumw,"San Francisco (Be Sure to Wear Flowers in Your Hair) - Single Version","On Your 60's Radio","Scott McKenzie",2002-02-21,176373,43,false,111573307,2013-09-29T14:37:38Z,"","Columbia",0.506,0.553,7,-10.132,1,0.0298,0.32,0.000077,0.152,0.428,112.735,4
spotify:track:1bx7OUl2UmAnA5oZkm9If7,"Jerk It Out","Jerk It Out","Caesars",2005-01-14,195666,68,false,111573307,2013-09-29T14:37:53Z,"","Parlophone Sweden",0.58,0.981,8,-2.603,0,0.06,0.0171,0.0000107,0.386,0.861,134.007,4
spotify:track:7LtnfDJMq9Ta1B9DR2EPfX,"Carnival of the Animals: VII. Aquarium","Prokofiev: Peter and the Wolf / Britten: Young Person's Guide To Orchestra / Saint-Saens: Carnival","Camille Saint-Saëns;Marian Lapsansky;Peter Toperczer;Slovak Radio Symphony Orchestra;Ondrej Lenard",1990-07-02,142293,21,false,111573307,2013-09-29T14:38:29Z,"clásica,concerto,impresionismo,ballet,orquestal,ópera","Naxos",0.216,0.0131,9,-36.909,0,0.0406,0.938,0.305,0.0933,0.0498,134.177,4
spotify:track:3JWslTqwpDYBeGyfFvoBgN,"A Little Party Never Killed Nobody (All We Got) - Drop City Yacht Club Remix","A Little Party Never Killed Nobody (All We Got) [Drop City Yacht Club Remix]","Fergie;Q-Tip;GoonRock",2013-06-17,266120,0,false,111573307,2013-09-29T14:38:50Z,"hip hop de la costa este","Interscope Records",0.801,0.864,0,-2.369,0,0.171,0.312,0,0.2,0.81,112.992,4
spotify:track:1czXAuXNIGMhEkeSl08C5W,"The Way You Move (feat. Sleepy Brown) - Radio Mix","Speakerboxxx/The Love Below","Outkast;Sleepy Brown",2003-09-23,233960,0,false,111573307,2013-09-29T14:55:40Z,"hip hop sureño americano,hip hop","Arista",0.869,0.608,5,-4.866,0,0.0474,0.137,0.0000871,0.0624,0.627,125.992,4
spotify:track:6f7XlxqTWqF32qbyds748p,"Ojala Que Llueva Café","Tribute to Juan Luis Guerra","Covers Like Juan Luis Guerra",2008-10-15,188520,0,false,111573307,2013-09-29T15:00:23Z,"","Hello Music",0.788,0.772,8,-7.105,1,0.0687,0.436,0,0.315,0.96,113.045,4
spotify:track:09CHXRoykXQKQhz2t3Loyf,"Ants","Millennium Dancehall Style Vol. 1","Don Yute;Mr. Vegas",1999-06-29,230000,0,false,111573307,2013-09-29T15:18:40Z,"miami bass,dancehall,ragga,reggae,soca,riddim,azonto","VP Records",0.773,0.91,2,-7.778,1,0.1,0.638,0,0.34,0.814,92.007,4
spotify:track:0eqH0ALoDQevq59YcQ53KE,"Hollaback Girl","Love. Angel. Music. Baby.","Gwen Stefani",2004-11-12,199853,76,true,111573307,2013-09-29T15:21:11Z,"","Interscope",0.926,0.916,10,-2.221,0,0.0929,0.35,0.00000601,0.0234,0.904,110.009,4
spotify:track:0dVPAfyhaT6FGth2MbZR4d,"It Wasn't Me - Radio Edit","It Wasn't Me (Int'l. Version / Including U.K.)","Shaggy;Rik Rok",2001,231160,0,false,111573307,2013-09-29T15:23:27Z,"reggae,dancehall,riddim,ragga,lovers rock","Universal Music GmbH",0.843,0.621,0,-4.938,1,0.0576,0.0505,0,0.14,0.721,94.74,4
spotify:track:1Jde90JiouPGG9WT6r1BhD,"Boom Boom (feat. Rihanna)","Ghetto Story","Cham;Rihanna",2006-08-15,253253,1,false,111573307,2013-09-29T15:26:01Z,"dancehall,ragga,reggae,soca,riddim","Madhouse/Atlantic",0.782,0.709,9,-6.214,0,0.137,0.587,0.00000226,0.101,0.904,95.025,4
spotify:track:0oQr4G8dxa0mSvfJDpIaZS,"Back It Up - Radio Edit","Strictly The Best Vol. 39","Mr. Evil;Sean Paul",2008-12-08,182666,7,false,111573307,2013-09-29T15:28:02Z,"dancehall,ragga,azonto","VP Records",0.606,0.802,10,-4.945,0,0.285,0.061,0,0.343,0.871,93.357,4
