Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0GnIuLvtgvVrNM4aGEpBg7,"Three Little Birds","Bob Marley 3CD","Bob Marley & The Wailers",2003-08-11,180266,0,false,,2012-10-12T18:13:05Z,"reggae,roots reggae","Universal International Music B.V.",0.826,0.49,9,-10.477,1,0.0676,0.00916,0.00000441,0.0415,0.627,74.126,4
spotify:track:014VslOQ0eBixAn6Or9b6f,"Is This Love","Bob Marley (3CD)","Bob Marley & The Wailers",2003-08-11,232200,0,false,,2012-10-12T18:13:05Z,"reggae,roots reggae","Universal International Music B.V.",0.775,0.553,6,-8.371,0,0.102,0.106,0,0.0518,0.753,122.232,4
spotify:track:0CrX5heXNWjyGvQYnGpVEw,"Jamming - 12"" Single Version","Legend (Rarities Edition)","Bob Marley & The Wailers",2010-06-14,333400,0,false,,2012-10-12T18:13:05Z,"reggae,roots reggae","The Island Def Jam Music Group",0.893,0.594,11,-7.507,0,0.0783,0.0223,0.0000999,0.252,0.775,123.188,4
spotify:track:4Y35EUCGm3nD2OdgvGzhgP,"One Love / People Get Ready - Extended Version","Legend (Rarities Edition)","Bob Marley & The Wailers",2010-06-14,420040,0,false,,2012-10-12T18:13:05Z,"reggae,roots reggae","The Island Def Jam Music Group",0.801,0.606,10,-9.395,1,0.125,0.193,0.000691,0.0531,0.905,78.086,4
spotify:track:3jdyVi3N3AMFXH2XQN9Swi,"Voodoo Chile","x raisons","Saian Supa Crew",2001,66133,13,false,,2012-10-12T18:13:27Z,"rap francés,r&b francés","Parlophone (France)",0.756,0.597,8,-8.261,1,0.546,0.504,0.0000226,0.359,0.765,82.689,4
spotify:track:1KLtkmQnN9pMgP6T4FdWk5,"Area Codes","Word Of Mouf","Ludacris;Nate Dogg",2001-01-01,303026,0,true,,2012-10-12T18:16:11Z,"hip hop sureño americano,g-funk,hip hop de la costa oeste,hip hop old school","Universal Music Group",0.86,0.687,9,-7.203,0,0.433,0.399,0,0.67,0.622,100.934,4
spotify:track:2ULTkZfHu6TY7F9sk8onIO,"Didn't Mean","Bad Boys II","Mary J. Blige",2005-04-20,224640,0,false,,2012-10-12T18:16:52Z,"r&b","Bad Boy Records",0.716,0.58,11,-4.56,1,0.17,0.066,0,0.233,0.81,95.453,4
spotify:track:3ZlFUr0RBrUYYsmlcFvD0e,"Paper Planes","Paper Planes","M.I.A.",2008-10-13,205200,6,false,,2012-10-17T17:11:38Z,"","XL Recordings",0.447,0.848,2,-6.175,1,0.222,0.033,0.0000746,0.65,0.485,172.253,4
spotify:track:3Vr4AaUcphcIW8bJDHmj4N,"54-46 Was My Number","Repo Men","Toots & The Maytals",2010-05-31,190466,0,false,,2012-10-22T15:49:08Z,"reggae,rocksteady,roots reggae,ska,dub,ragga","Silva Screen Records",0.698,0.457,7,-7.363,1,0.317,0.639,0.0000166,0.0645,0.389,157.566,4
spotify:track:6ofJs2WdtE2qzyYyqNYuj4,"Woke Up This Morning","Woke Up This Morning","Alabama 3",2008-04-07,249240,0,false,,2012-10-22T15:51:52Z,"acid house","One Little Indian Records",0.613,0.81,1,-7.408,1,0.0706,0.0815,0.0000156,0.937,0.435,89.451,4
